"date","00:00","00:30","01:00","01:30","02:00","02:30","03:00","03:30","04:00","04:30","05:00","05:30","06:00","06:30","07:00","07:30","08:00","08:30","09:00","09:30","10:00","10:30","11:00","11:30","12:00","12:30","13:00","13:30","14:00","14:30","15:00","15:30","16:00","16:30","17:00","17:30","18:00","18:30","19:00","19:30","20:00","20:30","21:00","21:30","22:00","22:30","23:00","23:30"
"2011-06-11","14.44311377245509","17.892215568862277","15.305389221556887","14.874251497005988","12.2874251497006","10.778443113772456","9.70059880239521","11.209580838323353","10.562874251497007","7.976047904191617","10.778443113772456","14.44311377245509","16.38323353293413","14.227544910179642","13.365269461077844","13.149700598802395","11.209580838323353","11.209580838323353","10.778443113772456","9.70059880239521","10.562874251497007","12.718562874251498","13.796407185628743","14.227544910179642","14.874251497005988","15.952095808383234","13.365269461077844","13.149700598802395","11.8562874251497","23.281437125748504","22.634730538922156","21.125748502994014","25.221556886227546","21.98802395209581","20.694610778443113","20.479041916167667","20.479041916167667","16.814371257485032","18.538922155688624","21.98802395209581","18.538922155688624","21.125748502994014","25.221556886227546","26.730538922155688","23.281437125748504","24.1437125748503","25.221556886227546","21.98802395209581"
"2011-06-12","20.694610778443113","20.047904191616766","17.46107784431138","16.814371257485032","10.778443113772456","11.209580838323353","10.131736526946108","9.70059880239521","11.640718562874252","12.718562874251498","11.8562874251497","8.622754491017965","9.70059880239521","11.640718562874252","9.269461077844312","8.622754491017965","8.622754491017965","9.70059880239521","10.562874251497007","10.131736526946108","9.70059880239521","11.209580838323353","13.796407185628743","17.892215568862277","18.97005988023952","15.305389221556887","13.149700598802395","13.149700598802395","12.2874251497006","15.305389221556887","14.874251497005988","12.718562874251498","13.365269461077844","11.640718562874252","9.70059880239521","9.053892215568862","9.269461077844312","13.796407185628743","14.227544910179642","11.640718562874252","12.2874251497006","11.640718562874252","12.718562874251498","11.209580838323353","12.718562874251498","11.209580838323353","14.44311377245509","13.796407185628743"
"2011-06-13","12.2874251497006","15.305389221556887","13.365269461077844","18.97005988023952","17.46107784431138","14.44311377245509","12.2874251497006","11.209580838323353","13.796407185628743","10.131736526946108","9.70059880239521","12.2874251497006","11.8562874251497","15.305389221556887","17.892215568862277","19.61676646706587","17.46107784431138","13.796407185628743","14.227544910179642","16.814371257485032","14.44311377245509","14.227544910179642","17.892215568862277","18.538922155688624","17.892215568862277","18.107784431137723","13.365269461077844","17.02994011976048","15.952095808383234","15.736526946107785","17.46107784431138","17.02994011976048","15.736526946107785","13.365269461077844","13.149700598802395","14.227544910179642","14.874251497005988","14.227544910179642","11.640718562874252","11.640718562874252","11.209580838323353","12.718562874251498","9.269461077844312","8.191616766467066","5.389221556886228","3.8802395209580838","3.8802395209580838","3.0179640718562877"
"2011-06-14","3.4491017964071857","3.0179640718562877","2.37125748502994","3.4491017964071857","3.0179640718562877","2.802395209580838","3.4491017964071857","4.095808383233533","3.0179640718562877","4.526946107784431","4.526946107784431","2.802395209580838","1.9401197604790419","1.5089820359281438","3.4491017964071857","3.4491017964071857","4.095808383233533","6.467065868263473","8.622754491017965","10.778443113772456","12.2874251497006","13.796407185628743","13.149700598802395","11.640718562874252","11.8562874251497","14.44311377245509","16.814371257485032","17.892215568862277","21.55688622754491","17.46107784431138","16.38323353293413","13.149700598802395","11.8562874251497","14.44311377245509","12.2874251497006","12.718562874251498","11.8562874251497","9.70059880239521","4.95808383233533","6.035928143712575","6.035928143712575","7.113772455089821","7.113772455089821","4.95808383233533","4.526946107784431","4.95808383233533","7.113772455089821","4.95808383233533"
"2011-06-15","1.2934131736526946","2.802395209580838","2.37125748502994","2.802395209580838","1.9401197604790419","4.095808383233533","3.0179640718562877","1.9401197604790419","2.37125748502994","3.8802395209580838","5.604790419161676","4.526946107784431","5.604790419161676","3.4491017964071857","4.095808383233533","4.526946107784431","7.113772455089821","8.191616766467066","11.209580838323353","6.467065868263473","14.227544910179642","13.149700598802395","10.778443113772456","12.718562874251498","13.365269461077844","14.874251497005988","16.38323353293413","17.46107784431138","23.281437125748504","17.892215568862277","14.227544910179642","13.796407185628743","12.2874251497006","12.718562874251498","11.640718562874252","11.8562874251497","9.70059880239521","7.544910179640719","6.682634730538922","4.526946107784431","6.467065868263473","7.976047904191617","6.035928143712575","5.604790419161676","5.604790419161676","4.526946107784431","2.802395209580838","3.8802395209580838"
"2011-06-16","4.095808383233533","4.095808383233533","4.095808383233533","4.95808383233533","3.8802395209580838","1.2934131736526946","1.9401197604790419","3.0179640718562877","3.0179640718562877","2.802395209580838","4.95808383233533","3.8802395209580838","6.035928143712575","7.113772455089821","4.95808383233533","5.389221556886228","7.544910179640719","7.976047904191617","6.467065868263473","4.95808383233533","9.269461077844312","8.191616766467066","11.209580838323353","11.8562874251497","12.2874251497006","12.2874251497006","11.209580838323353","10.562874251497007","10.562874251497007","11.640718562874252","12.718562874251498","15.952095808383234","17.892215568862277","14.44311377245509","15.952095808383234","11.8562874251497","11.640718562874252","9.70059880239521","9.053892215568862","11.640718562874252","8.622754491017965","7.976047904191617","7.544910179640719","7.544910179640719","7.544910179640719","6.682634730538922","3.0179640718562877","3.8802395209580838"
"2011-06-17","4.526946107784431","5.604790419161676","3.8802395209580838","3.0179640718562877","5.389221556886228","4.95808383233533","5.604790419161676","5.604790419161676","5.604790419161676","5.604790419161676","4.095808383233533","4.526946107784431","2.802395209580838","2.802395209580838","1.5089820359281438","4.95808383233533","6.467065868263473","9.053892215568862","10.562874251497007","16.38323353293413","13.365269461077844","13.149700598802395","15.952095808383234","15.952095808383234","18.538922155688624","21.98802395209581","19.40119760479042","19.61676646706587","19.61676646706587","18.107784431137723","17.02994011976048","15.952095808383234","14.874251497005988","16.38323353293413","14.44311377245509","11.8562874251497","10.131736526946108","10.778443113772456","15.305389221556887","13.796407185628743","12.718562874251498","10.131736526946108","12.2874251497006","12.718562874251498","13.149700598802395","12.718562874251498","13.365269461077844","10.778443113772456"
"2011-06-18","9.70059880239521","10.778443113772456","10.131736526946108","9.053892215568862","5.604790419161676","6.682634730538922","8.622754491017965","10.131736526946108","9.269461077844312","9.053892215568862","10.562874251497007","13.796407185628743","11.8562874251497","14.874251497005988","14.44311377245509","15.952095808383234","13.365269461077844","19.40119760479042","20.047904191616766","20.047904191616766","20.047904191616766","24.5748502994012","26.730538922155688","27.377245508982035","21.125748502994014","22.20359281437126","24.1437125748503","21.55688622754491","24.1437125748503","18.538922155688624","23.281437125748504","22.634730538922156","22.634730538922156","24.5748502994012","24.79041916167665","27.16167664670659","25.868263473053894","20.694610778443113","20.694610778443113","21.98802395209581","22.634730538922156","21.55688622754491","19.61676646706587","19.40119760479042","16.38323353293413","17.892215568862277","16.814371257485032","14.44311377245509"
"2011-06-19","14.911242603550296","18.319526627218934","25.988165680473372","24.710059171597635","23.857988165680474","26.840236686390533","28.970414201183434","39.19526627218935","36.63905325443787","41.32544378698225","41.75147928994083","40.47337278106509","37.91715976331361","33.65680473372781","31.100591715976332","33.23076923076923","29.82248520710059","31.100591715976332","31.526627218934912","28.970414201183434","28.118343195266274","25.988165680473372","24.710059171597635","20.449704142011836","20.875739644970416","21.301775147928996","25.988165680473372","24.710059171597635","23.857988165680474","26.414201183431953","28.544378698224854","26.414201183431953","28.118343195266274","25.136094674556215","28.544378698224854","26.840236686390533","26.414201183431953","29.39644970414201","27.266272189349113","24.710059171597635","23.005917159763314","23.431952662721894","23.431952662721894","21.301775147928996","22.153846153846153","18.745562130177515","18.319526627218934","14.059171597633137"
"2011-06-20","13.149700598802395","9.70059880239521","11.209580838323353","13.149700598802395","10.562874251497007","9.269461077844312","6.035928143712575","5.604790419161676","8.191616766467066","8.191616766467066","9.053892215568862","9.70059880239521","7.976047904191617","6.682634730538922","8.191616766467066","5.389221556886228","6.467065868263473","5.389221556886228","5.389221556886228","6.467065868263473","10.131736526946108","11.640718562874252","11.209580838323353","9.70059880239521","9.70059880239521","10.778443113772456","11.640718562874252","10.131736526946108","9.053892215568862","10.131736526946108","8.622754491017965","8.191616766467066","9.70059880239521","9.70059880239521","9.053892215568862","8.622754491017965","8.622754491017965","7.113772455089821","8.191616766467066","7.113772455089821","6.467065868263473","4.95808383233533","4.095808383233533","4.095808383233533","4.095808383233533","4.526946107784431","3.0179640718562877","2.802395209580838"
"2011-06-21","3.0179640718562877","3.4491017964071857","4.095808383233533","4.095808383233533","5.389221556886228","4.526946107784431","3.4491017964071857","4.526946107784431","4.95808383233533","4.095808383233533","4.526946107784431","3.4491017964071857","3.8802395209580838","4.95808383233533","5.389221556886228","6.035928143712575","9.70059880239521","12.2874251497006","13.149700598802395","13.365269461077844","13.365269461077844","15.305389221556887","15.952095808383234","11.8562874251497","11.209580838323353","12.2874251497006","13.365269461077844","10.778443113772456","8.191616766467066","10.778443113772456","8.191616766467066","8.191616766467066","6.467065868263473","7.976047904191617","7.113772455089821","7.544910179640719","6.467065868263473","7.976047904191617","6.035928143712575","4.526946107784431","4.95808383233533","3.4491017964071857","4.95808383233533","3.4491017964071857","3.4491017964071857","3.8802395209580838","3.8802395209580838","3.4491017964071857"
"2011-06-22","2.37125748502994","3.0179640718562877","4.095808383233533","3.8802395209580838","4.095808383233533","3.0179640718562877","4.95808383233533","6.035928143712575","6.035928143712575","6.035928143712575","4.95808383233533","3.0179640718562877","1.5089820359281438","2.37125748502994","4.095808383233533","4.95808383233533","5.604790419161676","10.131736526946108","9.70059880239521","7.976047904191617","9.70059880239521","10.778443113772456","12.2874251497006","9.053892215568862","11.640718562874252","10.778443113772456","10.778443113772456","11.8562874251497","13.149700598802395","10.562874251497007","14.44311377245509","14.44311377245509","13.149700598802395","13.149700598802395","13.149700598802395","13.149700598802395","13.365269461077844","12.718562874251498","11.209580838323353","8.622754491017965","6.467065868263473","6.682634730538922","10.131736526946108","9.269461077844312","10.131736526946108","7.976047904191617","5.604790419161676","6.467065868263473"
"2011-06-23","7.113772455089821","6.467065868263473","5.604790419161676","5.604790419161676","4.95808383233533","4.095808383233533","3.8802395209580838","6.467065868263473","6.682634730538922","5.389221556886228","4.95808383233533","3.4491017964071857","3.8802395209580838","8.191616766467066","9.269461077844312","10.778443113772456","14.44311377245509","13.365269461077844","15.952095808383234","18.97005988023952","19.40119760479042","20.694610778443113","20.047904191616766","17.46107784431138","15.305389221556887","15.736526946107785","15.305389221556887","14.874251497005988","15.736526946107785","14.227544910179642","12.718562874251498","13.796407185628743","11.640718562874252","11.209580838323353","11.8562874251497","9.70059880239521","9.70059880239521","9.269461077844312","9.053892215568862","10.778443113772456","9.053892215568862","9.053892215568862","9.053892215568862","9.70059880239521","10.562874251497007","10.778443113772456","10.562874251497007","9.053892215568862"
"2011-06-24","9.053892215568862","7.544910179640719","7.544910179640719","4.526946107784431","4.526946107784431","3.8802395209580838","3.8802395209580838","6.035928143712575","4.95808383233533","4.095808383233533","3.8802395209580838","6.467065868263473","8.622754491017965","4.526946107784431","3.0179640718562877","3.4491017964071857","3.0179640718562877","7.544910179640719","9.70059880239521","9.053892215568862","10.778443113772456","12.2874251497006","13.149700598802395","14.227544910179642","16.814371257485032","15.952095808383234","16.38323353293413","12.718562874251498","13.365269461077844","14.874251497005988","17.46107784431138","15.736526946107785","17.02994011976048","17.02994011976048","17.46107784431138","15.305389221556887","16.38323353293413","14.44311377245509","14.44311377245509","12.718562874251498","8.191616766467066","6.682634730538922","10.778443113772456","8.191616766467066","6.682634730538922","6.035928143712575","6.035928143712575","2.802395209580838"
"2011-06-25","3.8802395209580838","3.8802395209580838","4.526946107784431","5.389221556886228","4.95808383233533","6.035928143712575","7.976047904191617","6.467065868263473","4.526946107784431","5.604790419161676","5.389221556886228","6.467065868263473","7.113772455089821","12.2874251497006","9.269461077844312","9.269461077844312","8.622754491017965","8.191616766467066","11.209580838323353","12.2874251497006","11.209580838323353","13.365269461077844","16.38323353293413","15.736526946107785","15.952095808383234","15.952095808383234","18.538922155688624","19.40119760479042","17.02994011976048","15.736526946107785","15.736526946107785","16.38323353293413","13.365269461077844","12.2874251497006","13.796407185628743","9.269461077844312","13.796407185628743","10.778443113772456","10.131736526946108","7.544910179640719","6.467065868263473","3.8802395209580838","2.37125748502994","0.8622754491017964","2.37125748502994","3.0179640718562877","3.4491017964071857","2.37125748502994"
"2011-06-26","5.389221556886228","4.95808383233533","5.389221556886228","8.191616766467066","6.467065868263473","4.526946107784431","2.802395209580838","3.0179640718562877","3.4491017964071857","4.095808383233533","4.95808383233533","1.9401197604790419","6.467065868263473","6.035928143712575","4.095808383233533","4.095808383233533","4.526946107784431","6.682634730538922","8.622754491017965","7.544910179640719","12.718562874251498","15.305389221556887","13.796407185628743","10.778443113772456","14.227544910179642","13.149700598802395","10.131736526946108","11.640718562874252","11.8562874251497","8.622754491017965","9.269461077844312","10.778443113772456","10.778443113772456","9.269461077844312","10.562874251497007","9.70059880239521","8.622754491017965","7.976047904191617","8.191616766467066","3.8802395209580838","4.095808383233533","3.8802395209580838","3.0179640718562877","5.389221556886228","8.191616766467066","6.035928143712575","3.0179640718562877","4.95808383233533"
"2011-06-27","3.4491017964071857","3.8802395209580838","3.4491017964071857","4.95808383233533","4.95808383233533","4.095808383233533","4.526946107784431","4.526946107784431","4.95808383233533","4.526946107784431","1.2934131736526946","1.2934131736526946","0.8622754491017964","1.2934131736526946","2.37125748502994","3.4491017964071857","3.8802395209580838","5.604790419161676","7.976047904191617","7.976047904191617","9.269461077844312","11.640718562874252","9.70059880239521","12.718562874251498","10.778443113772456","13.365269461077844","12.718562874251498","13.149700598802395","14.227544910179642","15.305389221556887","14.44311377245509","13.149700598802395","15.736526946107785","12.718562874251498","13.149700598802395","11.640718562874252","11.8562874251497","10.778443113772456","10.778443113772456","9.269461077844312","9.269461077844312","9.053892215568862","8.622754491017965","9.269461077844312","7.544910179640719","7.976047904191617","8.191616766467066","7.113772455089821"
"2011-06-28","6.682634730538922","5.389221556886228","5.389221556886228","6.467065868263473","3.8802395209580838","3.4491017964071857","4.95808383233533","5.604790419161676","6.467065868263473","6.035928143712575","7.113772455089821","6.035928143712575","4.526946107784431","2.802395209580838","3.8802395209580838","5.389221556886228","10.778443113772456","15.305389221556887","10.131736526946108","11.640718562874252","15.305389221556887","15.952095808383234","13.365269461077844","11.8562874251497","13.365269461077844","13.149700598802395","15.952095808383234","17.46107784431138","17.46107784431138","14.44311377245509","11.8562874251497","9.053892215568862","10.562874251497007","10.562874251497007","10.562874251497007","16.38323353293413","13.796407185628743","13.365269461077844","12.2874251497006","12.718562874251498","12.2874251497006","10.778443113772456","11.8562874251497","7.976047904191617","8.191616766467066","6.467065868263473","4.95808383233533","4.526946107784431"
"2011-06-29","6.035928143712575","7.113772455089821","8.191616766467066","11.640718562874252","11.640718562874252","7.113772455089821","4.95808383233533","4.095808383233533","6.035928143712575","4.095808383233533","4.095808383233533","3.8802395209580838","3.0179640718562877","2.37125748502994","3.8802395209580838","4.095808383233533","6.682634730538922","8.622754491017965","7.544910179640719","10.131736526946108","10.131736526946108","11.8562874251497","12.2874251497006","10.778443113772456","10.562874251497007","9.269461077844312","8.622754491017965","10.131736526946108","10.131736526946108","8.622754491017965","9.053892215568862","7.976047904191617","11.8562874251497","9.70059880239521","11.8562874251497","13.149700598802395","12.2874251497006","9.269461077844312","8.191616766467066","7.976047904191617","9.269461077844312","5.389221556886228","6.035928143712575","7.544910179640719","11.209580838323353","8.622754491017965","7.113772455089821","4.95808383233533"
"2011-06-30","3.0179640718562877","4.95808383233533","4.095808383233533","8.191616766467066","9.269461077844312","7.976047904191617","8.191616766467066","6.467065868263473","1.9401197604790419","3.8802395209580838","6.035928143712575","11.209580838323353","11.640718562874252","10.778443113772456","13.365269461077844","16.814371257485032","13.796407185628743","10.562874251497007","9.053892215568862","6.682634730538922","7.976047904191617","9.269461077844312","13.365269461077844","15.952095808383234","13.796407185628743","13.365269461077844","15.305389221556887","20.479041916167667","18.107784431137723","20.047904191616766","17.46107784431138","16.38323353293413","13.796407185628743","12.718562874251498","13.149700598802395","14.874251497005988","15.952095808383234","15.736526946107785","10.778443113772456","15.952095808383234","15.736526946107785","11.209580838323353","5.604790419161676","4.526946107784431","3.8802395209580838","4.095808383233533","4.526946107784431","4.95808383233533"
